2019,02/04,0.00020119752768478
2019,02/08,0.000569897988260101
2019,02/11,0.000111906830848908
2019,02/28,0.000571783076936272
2019,03/04,0.000224328416802198
2019,03/07,0.00155844560635222
2019,03/08,0.000355257455077695
2019,03/12,0.000410610166707728
2019,03/14,0.00269461884616421
2019,03/15,0.00108409897823671
2019,03/17,0.0062007812984436
2019,03/18,0.0048101899062975
2019,03/19,0.0358577165806081
2019,03/20,0.0621532031418895
2019,03/21,0.0636183484091757
2019,03/22,0.064260083692333
2019,03/23,0.205532065078234
2019,03/24,0.507211776682673
2019,03/25,0.244871901386587
2019,03/26,0.240595430417724
2019,03/27,0.275793756767386
2019,03/28,0.124965774822907
2019,03/29,0.175509405347227
2019,03/30,0.256061923982838
2019,03/31,0.175981277043515
2019,04/01,0.245495088174294
2019,04/02,0.170989814696826
2019,04/03,0.153372664901177
2019,04/04,0.0607130588996557
2019,04/05,0.057684450034851
2019,04/06,0.0414497295657888
2019,04/07,0.08124796880078
2019,04/08,0.0712332785116435
2019,04/09,0.0495980160793568
2019,04/10,0.0833486940702213
2019,04/11,0.0369119169321382
2019,04/12,0.0350972632908949
2019,04/13,0.0691526145007713
2019,04/14,0.0721099367492841
2019,04/15,0.0501216663028804
2019,04/16,0.0484723515245709
2019,04/17,0.0309555747815251
2019,04/18,0.0220832380336454
2019,04/19,0.02197480222678
2019,04/20,0.0369403222724667
2019,04/21,0.0175248534284986
2019,04/22,0.00805433994684136
2019,04/23,0.0122710141116662
2019,04/24,0.0274309719185222
2019,04/25,0.0542944849332804
2019,04/26,0.0358778104284836
2019,04/27,0.0274733033951354
2019,04/28,0.0374914792092706
2019,04/29,0.110898800939256
